Gene_E_Housekeeping,Gene_A_Oncogene,Gene_B_Immune,Gene_C_Stromal,Gene_D_Therapy,Pathway_Score_Inflam,UMAP_1,Cell_Type_Cancer,Cell_Type_Fibroblast,Cell_Type_T_Cell,Disease_Status_Healthy_Control,Disease_Status_Tumor
-0.014784327092480058,-0.4117611946627042,-0.7534508003471475,1.1888451277840246,-0.7360253746974995,-1.7647346636814816,1.1550394053455149,0.0,1.0,0.0,0.0,1.0
0.7313147455281921,-0.8733538887797124,-0.17683471054865113,2.08029217692067,-0.6943694815831374,-0.2706638037457243,0.9950829824703562,0.0,1.0,0.0,1.0,0.0
-0.7081711799672238,1.6021435784437164,-0.6771893804599949,-0.7635885672391519,2.743945711371068,-0.0166068346643723,-1.2294673781525012,1.0,0.0,0.0,0.0,1.0
-1.472340895827624,1.0741456200366837,-0.7092522753893066,-0.5673286235444839,1.1349104109423187,-0.10291781890190825,-1.1245873676263378,1.0,0.0,0.0,0.0,1.0
1.787780397770253,1.1352642600207894,-0.36458138796461703,-0.20829471660046367,1.4684964023871612,0.3462977886148024,-1.396484723294562,1.0,0.0,0.0,0.0,1.0
1.0968536608567128,-0.9059332690510005,-0.6073786154104504,1.1200312108872437,-0.4629799067268069,-0.5776595134480845,0.9340665755454238,0.0,1.0,0.0,1.0,0.0
-1.1019885349103458,-0.40950346848866304,1.5695292231362468,-1.0911804944407457,-0.6912965713898064,0.2762807149946438,0.3567158254868516,0.0,0.0,1.0,0.0,1.0
0.08121797670629938,-1.0750412029102294,-0.4499732843099276,1.44948176949303,-0.4445386508629327,-1.7647346636814816,1.4274262368896322,0.0,1.0,0.0,1.0,0.0
1.0093228461192003,-0.10672050697204975,-0.7897297315837623,1.5014430975582633,-0.6346104944060564,-1.2036258496651613,1.1359466643547684,0.0,1.0,0.0,1.0,0.0
0.7232675655012186,-0.7998825211122644,1.84116746895882,-0.8164278510741741,-1.1770729917032774,1.3866559666904927,0.22768979070979667,0.0,0.0,1.0,0.0,1.0
0.41794328413646387,1.4848409783671748,-1.073154226281075,-0.9464661172842475,1.3653559695665252,-0.38415051876108525,-1.1973609471680233,1.0,0.0,0.0,0.0,1.0
-0.2245376735100879,-0.5610926562322699,1.0300053713649866,-0.6544925199558396,-0.8445198328091849,0.8476770523073753,-0.26265993831726386,0.0,0.0,1.0,0.0,1.0
1.8320643631815299,-0.6781881888581152,1.209213289998795,-0.7339735345853103,-0.8096780931136905,1.0025537096585175,0.15813620264533224,0.0,0.0,1.0,0.0,1.0
0.1680911212603052,-0.8686766049979677,1.2544918424094837,-0.6513685670741239,-0.6860896940153353,0.20456266616448968,0.3801555688140845,0.0,0.0,1.0,0.0,1.0
-0.5581543127477205,1.7261483853607453,-0.6346535369064783,-0.9428542061719092,1.2285728059019971,-0.2659577631118252,-1.470671045056286,1.0,0.0,0.0,0.0,1.0
0.8557488381451589,-0.8494647832289839,-0.8459936944679702,1.4065036864386113,-0.7110508975597007,-1.3941956890586495,0.905999737987893,0.0,1.0,0.0,0.0,1.0
0.04113058996011735,1.1200916223009085,-0.7182819263606735,-0.5146124961841873,1.5872269089973747,-0.33269024284880516,-1.3923841926078853,1.0,0.0,0.0,0.0,1.0
0.3009325430004139,1.5792711417042369,-0.7576096353995205,-0.9974335131242766,1.24737570430249,-0.3267002238388101,-1.3472108923575041,1.0,0.0,0.0,0.0,1.0
0.149978523383043,-0.6797734458811291,-0.12041287268814031,1.7558108258372134,-0.6846179012584657,-0.3249681556336925,1.2468060477974883,0.0,1.0,0.0,0.0,1.0
0.4544575194755474,1.7768458091571642,-0.8651034995517934,-0.6682944061342214,1.1930882579382511,-0.6316239739371416,-1.0307715481874267,1.0,0.0,0.0,0.0,1.0
-0.9890012483355975,1.279106917827938,-0.989124733211853,-0.5051906591412119,1.4895054908892262,-0.686295541596052,-1.0349077556485988,1.0,0.0,0.0,0.0,1.0
-1.4083156557257592,-0.8796361033961257,1.6222895195506697,-0.9650294761339683,-0.8920563902713148,1.4813616172224724,0.23698623166208158,0.0,0.0,1.0,0.0,1.0
1.4883468337690648,1.3752436216072004,-0.8501082948189143,-0.5545601185101109,2.1354533758932153,-0.20125361992782462,-1.544141999534455,1.0,0.0,0.0,0.0,1.0
0.19753849921320332,1.1828751094596506,-0.7348121733173559,-1.0160698192573603,1.339924557269695,-0.41988331403270585,-1.5448638102574974,1.0,0.0,0.0,0.0,1.0
0.7468197284950253,1.1435297257795314,-0.8386501442587042,-0.91320286872418,1.0756191508463744,-0.533344406689833,-1.1341711233244451,1.0,0.0,0.0,0.0,1.0
-1.6716597628939913,1.562151508703964,-0.5402120307988209,-0.6660976123183721,1.2235041231523436,-0.10088700102443858,-1.5434192136247422,1.0,0.0,0.0,0.0,1.0
1.0714990693098736,-0.008261193366800122,1.1041694270522624,-0.7884654858426313,-0.6586098877427508,0.962314175169734,0.21960328453401984,0.0,0.0,1.0,0.0,1.0
-0.5643602658382445,-0.7853843090979394,0.9502283261263271,-0.7223304707507203,-0.9777632585369629,0.3932157413530938,0.17061372911181696,0.0,0.0,1.0,0.0,1.0
-0.8312172130264237,-0.9457549289821895,-0.3762280118703517,1.9425027370574772,-0.5747730254585296,-0.9734519869142243,1.0474678445866519,0.0,1.0,0.0,0.0,1.0
-0.11877859811912138,1.2551855679033512,-0.6614557892533162,-0.7259149019671025,1.6135720440971308,-0.020287989863195702,-1.7125714600950457,1.0,0.0,0.0,0.0,1.0
-0.9885688797951961,-0.5656970569018728,-0.4453056454130536,1.5104216653997196,-0.22933528540473508,-0.5990686446726425,1.1647576656575744,0.0,1.0,0.0,0.0,1.0
-0.05725392387761843,-0.6468340838461095,1.6667241249260334,-0.7435954882627118,-0.9619709937015116,0.8325400900749073,0.21193406949856877,0.0,0.0,1.0,0.0,1.0
-0.19111827936922185,-0.3112405380936088,1.170771359617533,-0.7501404482081581,-0.9029717977868648,1.8305206892066432,0.023639991895459834,0.0,0.0,1.0,0.0,1.0
1.064498755952085,-0.5146852113435294,-0.7028596546964073,1.1390688498394246,-0.5458660836712449,-1.1989220082877081,0.9366606542777097,0.0,1.0,0.0,1.0,0.0
1.5802268953601224,1.0469263254911252,-0.6000035133220708,-0.6396699033441897,1.7463347557425661,0.028025160042606263,-1.2118970887347273,1.0,0.0,0.0,0.0,1.0
1.5432205716716556,-0.8445506313756505,-0.7382055525675663,2.2335319672989367,-0.8018947304611669,-1.6098998195017304,0.8731302341466353,0.0,1.0,0.0,0.0,1.0
-2.085225276848661,0.998463660906338,-0.7783513335996903,-0.7083571913520487,1.4208864211080525,0.2596981913883217,-1.1548559331773245,1.0,0.0,0.0,0.0,1.0
-0.9495993139722126,-0.3319922338635635,-0.7592853521529942,1.2706054020720863,-0.5564796975363904,-0.7036605236319092,1.3153383232358344,0.0,1.0,0.0,0.0,1.0
-2.0935068458169956,-1.1094090449873384,1.6116034248125297,-0.41364293246602457,-1.0360368676436469,1.3178275731649975,-0.22390679486125756,0.0,0.0,1.0,0.0,1.0
-1.1822689658451935,1.0149430943537163,-0.7681413275142072,-0.4518544044667098,1.70640611681497,-0.4417607315265529,-1.356731918626521,1.0,0.0,0.0,0.0,1.0
-0.6852931684221777,-0.8487713292832657,-0.5760809740778271,1.4359731951171737,-0.27822753150861623,-1.7647346636814816,1.1205827911046344,0.0,1.0,0.0,0.0,1.0
0.3641303534380177,-0.5493306843501695,1.4152746331817398,-0.7951434804162607,-0.3421373279783787,1.9209486086275442,0.11826749136896404,0.0,0.0,1.0,0.0,1.0
-0.5628844415419865,1.1658587714623365,-0.890290616547935,-0.4122183877987252,1.6852415371833165,-0.04895604598809316,-1.4185918489834317,1.0,0.0,0.0,0.0,1.0
-0.5363569790658624,1.2023559807640734,-0.6488959575515751,-0.7005828939920924,1.3279721223124572,-0.3007261202541051,-1.4992135659855343,1.0,0.0,0.0,0.0,1.0
0.1281500709668685,1.2071013714055387,-0.9710816171873834,-0.4860491326852053,1.4970789052734421,-0.27806777475918876,-1.3447432965418225,1.0,0.0,0.0,0.0,1.0
-1.6291683391689324,1.3449421760224658,-0.6253927130132514,-0.8913933850485938,1.4130790662251274,-0.6480074218956727,-1.1500500948690497,1.0,0.0,0.0,0.0,1.0
-0.861082579066466,1.025873794516115,-0.49794183432137973,-0.8496044961949445,1.1288192082539323,-0.9171571294692602,-1.1630336752140717,1.0,0.0,0.0,0.0,1.0
-0.5473018259313732,-0.9404250443655977,1.6230214675249341,-0.7062457128720568,-1.1073965728475759,1.242586628668258,0.22442485581531815,0.0,0.0,1.0,1.0,0.0
-0.2561629632626545,-0.08631446789789139,1.1651334672440656,-0.9585002227102166,-0.7432334103636952,0.7882423033053848,0.3422516013691388,0.0,0.0,1.0,1.0,0.0
0.021834352040749905,-0.6020721838901035,1.2341428585709318,-0.8076218560649777,-0.816798702973535,0.7728073605829252,-0.06297010268555757,0.0,0.0,1.0,0.0,1.0
1.5654530317618445,-0.4807253992921757,1.4006024112664641,-0.9651196479487779,-0.9210583639900323,1.1842619872992555,0.05504637574719736,0.0,0.0,1.0,0.0,1.0
0.8965222799165518,1.312152680781371,-0.8087331062839338,-1.0027407110022801,1.3026477190425922,-0.7959335020323858,-1.2962042555773365,1.0,0.0,0.0,0.0,1.0
-0.7970522294070357,-0.7582593940858547,1.03568174974434,0.12457570863824473,-0.24316655327225084,0.6780471481317963,-0.38652619422869977,0.0,0.0,1.0,1.0,0.0
-0.31382056855025986,-0.5845453030947061,-0.8204871090849962,1.203469620284741,-0.9613784228620984,-1.5954345711227913,1.1687176535617556,0.0,1.0,0.0,0.0,1.0
-0.3800424652323378,-0.4926301260061689,-0.6539392675433794,1.2200104297659229,-0.39253018245768484,-0.4578275442435358,1.1239506984085927,0.0,1.0,0.0,0.0,1.0
-0.5573868988475966,-0.4494462251081762,1.6068171497737338,-0.7101421588358946,-0.5988726417074279,1.3881094071881452,-0.0786643576196239,0.0,0.0,1.0,1.0,0.0
0.22110651603546674,1.262190455326558,-0.2414908960830503,-0.9316372957973511,1.6098896910269738,0.5142910025879907,-1.1099966046295466,1.0,0.0,0.0,0.0,1.0
-1.7552728236243589,1.6089459668140342,-0.6888943338382598,-0.8334977984279187,1.0473667288000743,-0.8007016028614677,-1.1211375787539404,1.0,0.0,0.0,0.0,1.0
0.8662817285726151,-1.167381278108286,-0.5846747439513107,1.902978101529393,-0.6404528264167254,-0.8651740731370158,1.1996756054725641,0.0,1.0,0.0,0.0,1.0
1.7919778394599974,-0.4320908572598019,-0.47810690950784884,1.4149775885423135,-0.6517244364763022,-0.0391676211185867,0.8278952623592102,0.0,1.0,0.0,0.0,1.0
-0.3221207103532282,-0.8291502509636638,-1.0314146346464617,1.5937072529556937,-0.4938463251629655,-1.3824600710350554,0.9576287880557904,0.0,1.0,0.0,0.0,1.0
-0.34113321724737405,-0.5528657225370195,-0.8986986815223449,1.798426349116239,-0.807053238102198,-0.9493694696201304,1.1827861534551023,0.0,1.0,0.0,0.0,1.0
0.10297440547900216,-0.879301127149814,1.359858470517789,-0.6790523266921545,-0.7405589443335996,0.8882078896637604,0.027016503395285794,0.0,0.0,1.0,0.0,1.0
1.0189449382188784,-1.0093258034466406,1.7645871128373214,-0.7770317966905149,-1.0337407953008613,1.5147836562961776,0.08099039783751898,0.0,0.0,1.0,0.0,1.0
-0.3750553844564465,1.3951417765382104,-0.5684804407756746,-0.9874131927057571,1.2544426114219176,0.7075496746664082,-1.457761045355882,1.0,0.0,0.0,0.0,1.0
0.9246337692787153,-1.0380130130545542,1.4112296968940294,-0.8102240674622031,-0.41934466230909795,1.960103498505918,0.15552325253833266,0.0,0.0,1.0,0.0,1.0
0.44574777992669085,-0.8227282029839607,-0.7621227617183144,1.2926975038765995,-0.32815163727154095,-1.0165414511074553,1.3944928861967079,0.0,1.0,0.0,0.0,1.0
2.6110457243598737,1.103279033391742,-0.619277548931545,-0.8893123352828194,1.3570292169743585,-0.6192788066685017,-1.2065366234248123,1.0,0.0,0.0,0.0,1.0
-0.3792894216901701,-0.7672524038640459,-0.8300808390656138,1.787593314511537,-0.8507452447342491,-0.9279261725139366,1.300422829959998,0.0,1.0,0.0,0.0,1.0
-1.851386840700466,-0.4674850669493259,1.1926442640690327,-0.4261312945931894,-0.753503282231513,0.4580455583706875,0.27642103565170006,0.0,0.0,1.0,0.0,1.0
-1.3925611424112536,-0.8437544220763354,-0.8465819423887578,1.593537066642064,-0.4637226937750544,-1.5246045550492742,1.066028206724891,0.0,1.0,0.0,0.0,1.0
-0.04356858910939209,-0.6294783550190822,-0.361752941290749,1.3027323995237998,-0.9513587435986605,-0.885106705355693,1.096464686160357,0.0,1.0,0.0,0.0,1.0
1.0283671246896207,1.5284324028707816,-0.8707971264991051,-0.9270402963303527,1.418394179011886,0.6486607281527261,-1.0043138179551814,1.0,0.0,0.0,0.0,1.0
-0.6880998244658281,-0.8701224040517254,1.2590266784417437,-0.3492661208585237,-1.0685644025821206,1.5190820833858851,0.25084285078506074,0.0,0.0,1.0,1.0,0.0
-0.28412111606531526,-0.8669260992523214,-0.6084945268108697,1.4091818507652385,-0.864453608033715,-0.48226720468570133,1.2985936379634317,0.0,1.0,0.0,0.0,1.0
0.6542135651591516,-0.23485156982392535,1.1764850319256974,-0.5283674546565706,-1.0766057636297939,1.444219253912291,0.15106197493963383,0.0,0.0,1.0,1.0,0.0
-0.9769831537778798,-0.7422262535029407,1.3873430356647372,-0.5724274966806361,-1.2058853209657157,0.6822605354399088,0.05258158149370186,0.0,0.0,1.0,0.0,1.0
-0.6493269724561507,1.4493027485961258,-0.6663877058737144,-0.6542890241745446,1.2298935037889798,0.03292621691314385,-1.3112633731724352,1.0,0.0,0.0,0.0,1.0
-1.1592904916023612,-0.5700592358068127,-0.8349245709090833,1.9740639244383569,-0.7850882217716972,-0.31518152398215976,1.372011376381499,0.0,1.0,0.0,0.0,1.0
1.196428446607183,-0.987013975998425,-0.7680963692433899,1.194567488107252,-0.22509827945450867,-1.0369180541879135,1.1290383997695468,0.0,1.0,0.0,0.0,1.0
1.6132623724814417,1.113898380640263,-0.8871034304390756,-0.7952583543550411,1.2406144258048066,0.009031861051681083,-1.043640743994321,1.0,0.0,0.0,0.0,1.0
-1.5187747072718047,-0.610607358197303,1.7057636413445554,-0.23257146146364646,-1.0019300793066357,0.7581926132816167,0.36942924246907133,0.0,0.0,1.0,1.0,0.0
-0.1968925513071956,-1.1193075248970845,-0.6591395897631799,1.3475042376218025,-0.8816903289658917,-0.8626584163362473,1.2914950685657272,0.0,1.0,0.0,0.0,1.0
1.457339754142808,1.2403511604980582,-0.9031333457956633,-0.756605849532256,1.2254492964743846,-0.8655373831630364,-1.121923401428688,1.0,0.0,0.0,0.0,1.0
0.3517584895595072,1.092596043861207,-0.6885934665680014,-0.783695593114137,1.7506450785502725,-0.3449900221847624,-0.964431917623717,1.0,0.0,0.0,0.0,1.0
-0.5336577172574011,-0.34608762659569636,1.37507263931885,-0.5554953660407804,-0.33840427992130706,1.862596847969069,-0.027403139453681582,0.0,0.0,1.0,0.0,1.0
-1.49028336389157,-0.6197367427228274,1.001998382514578,-0.7787251736783073,-0.927383625228776,0.8909297478916876,0.048997530141903146,0.0,0.0,1.0,0.0,1.0
1.1679891540968188,1.7043665922990765,-0.3617651445455878,-0.8019048962282027,1.3082192465207663,0.7091390093351154,-1.4856546004873676,1.0,0.0,0.0,0.0,1.0
0.3120515188064372,-0.7314283143529189,1.1594553570578925,-0.5601775583746762,-0.6437684210066212,0.7705228717019189,-0.14232859086466537,0.0,0.0,1.0,0.0,1.0
-1.427251963677991,1.2655140277075014,-0.08527927336157723,-0.7070948202509202,1.1071585655388343,-0.3990928749787303,-1.2714287272059615,1.0,0.0,0.0,0.0,1.0
1.2095713074717682,1.2169876499734598,-0.5245021668526254,-0.9232302982083853,1.4235158021743495,-0.4358826852156008,-1.216263218330914,1.0,0.0,0.0,0.0,1.0
-1.5367093059091463,-0.846780730783209,1.1389367573428222,-0.7212940800896864,0.04970808641342864,1.0784113142090608,0.21078864398115757,0.0,0.0,1.0,0.0,1.0
-0.273893600393937,0.5241099700194475,-0.7787511029794958,1.7317328759858919,-0.3531730354434384,-0.440851329164616,1.006242544723503,0.0,1.0,0.0,1.0,0.0
-0.3170254653280955,1.5530338153939391,-0.48902868479933614,-0.5306492911485498,1.5325420713600437,0.8843104470488053,-1.3364410849575128,1.0,0.0,0.0,0.0,1.0
1.7031871969446932,-0.9630606024410762,-0.7640070081322449,1.7772847149065236,-0.14898280919595638,-1.162908137915016,1.2784709453663212,0.0,1.0,0.0,0.0,1.0
-0.31354460354869207,0.4914763955784109,-0.41323014947538056,1.1812534079718064,-0.3076796187252247,-0.6184963744394901,0.8716773026765551,0.0,1.0,0.0,0.0,1.0
-0.31705275604459887,1.1928841353357602,-0.7904012649303429,-0.43658937866844,1.2646850445080817,-0.32020963867714075,-1.2613804955222785,1.0,0.0,0.0,0.0,1.0
-1.3317117312462836,-0.6274567838137171,-0.7321469201177133,1.1961888079149519,-0.815720590070587,-0.6028794873100447,1.3594335214282123,0.0,1.0,0.0,0.0,1.0
-0.6767293877739605,1.6028491782301806,-0.48116360087985327,-0.9580766847583181,1.2927282432671172,-0.5838887462004574,-1.310444388201231,1.0,0.0,0.0,0.0,1.0
-0.8414466820768959,0.9731041403040916,-0.5752707625356049,-0.8885806939389673,1.1172689758146335,-0.03269968769968466,-1.3378709777684326,1.0,0.0,0.0,0.0,1.0
-0.793260639212556,-0.9166207084342637,1.1694016788440371,-0.6981009692503493,-0.9087160253474097,0.2291455589955064,0.34081363700171663,0.0,0.0,1.0,0.0,1.0
-0.049225056200997666,-0.10273201018215503,1.4361308490339697,-0.4502088486871748,-1.03119711711152,1.4791865382372384,-0.12756934821923813,0.0,0.0,1.0,0.0,1.0
-2.2196245866641844,-0.7799423741671893,-0.6794999185503443,1.402873821330879,-0.6621048746104653,-0.734090787036767,0.9874219076719245,0.0,1.0,0.0,0.0,1.0
-1.4593902070144311,-0.3910138101306955,1.1715128789648686,-0.7625332874966677,-1.136184716052991,1.2535072799878542,-0.013297057024297222,0.0,0.0,1.0,0.0,1.0
-0.16607548880979728,1.1815135688223866,-0.9516603057927648,-0.9269082595723513,1.1700787906480996,0.10820484896623712,-1.1412174782101718,1.0,0.0,0.0,0.0,1.0
0.06663559790763172,-0.7463864185140108,1.0353993422886318,-0.5480508050358811,-0.7328766042939238,0.8278718813869104,-0.16112545533996003,0.0,0.0,1.0,1.0,0.0
-0.2865675189358444,-0.032707254636579385,1.278684301706364,-0.47056693427838014,-0.6577995169051025,1.5020993765275668,0.33918857703278643,0.0,0.0,1.0,0.0,1.0
-0.09628659545868072,-0.5908678834608531,-0.727059659379378,1.3998248892460357,-0.45186419302725767,-0.7785773669265501,1.1244893621638568,0.0,1.0,0.0,0.0,1.0
-0.45694221610610153,-0.8096021609309949,1.4534443662027823,-0.9301337748592172,-0.9298778077393859,0.6938122255668377,0.3060735488502967,0.0,0.0,1.0,0.0,1.0
-0.0740325300210689,1.130243285473635,-0.517600654815873,-0.5178372608075273,1.3572885553904852,-0.1126459971019774,-1.0448438964380882,1.0,0.0,0.0,0.0,1.0
0.3887588453992511,1.1501359444061554,-0.7974088374965759,-0.3842946779414975,2.0033486486898027,-1.4117755188908914,-1.4021254941886454,1.0,0.0,0.0,0.0,1.0
0.3814328556875328,1.7257990464494999,-0.7330516544346929,-0.27425357891575863,1.1646221744686835,0.14639328757118822,-1.2603822767831485,1.0,0.0,0.0,0.0,1.0
-0.7222362304931492,-0.4790210381241713,-0.8575387252434736,1.236138819255742,-0.043523075566509264,-1.7647346636814816,1.0889695556214751,0.0,1.0,0.0,1.0,0.0
0.9039343256241604,-0.9781859203416807,1.3565272021789068,-0.621966128948015,-1.1297350757916071,1.318072297283906,0.11014916847346522,0.0,0.0,1.0,0.0,1.0
0.10303995889804975,-0.6965149018128473,1.577769290818068,-0.8397762860183828,-1.1694930999484505,2.019216617398483,0.02126104134185166,0.0,0.0,1.0,0.0,1.0
1.2573931386514565,-0.738871586748836,1.359549215721007,-0.9088997326982423,-0.8773024035199629,1.2716431991616375,0.31812794797030364,0.0,0.0,1.0,1.0,0.0
1.4868908435224208,1.3878550832894985,-0.4178268196289303,-0.25509618307214,1.3161028324583783,0.4433201973073299,-1.2964200643381443,1.0,0.0,0.0,0.0,1.0
-1.4010524214971374,1.1475559368624464,-0.4806952800217997,-0.5875520622196407,1.0886273154714317,0.5162817150582876,-1.3225263972637982,1.0,0.0,0.0,0.0,1.0
-0.8798833578054549,1.6655861229582345,-0.32283878740762206,-0.36165633772193245,1.2473158217098017,0.1846644788068722,-1.065521394326959,1.0,0.0,0.0,0.0,1.0
0.7930941493532889,-0.7211506447762116,1.3656960283912694,-0.9569358094303869,-0.7337023848659121,0.5097688042076313,0.2691145837985768,0.0,0.0,1.0,0.0,1.0
-1.5915802736535942,-0.611207093958136,1.2348028590665718,-0.6598612517951906,-1.0504120865473165,0.9432503087011719,0.17238541924079434,0.0,0.0,1.0,0.0,1.0
1.4722342255051994,-0.9078996705589557,-0.5706825957299355,1.4543854441535302,-0.26936682058296973,-1.3306645545859273,1.059998874057715,0.0,1.0,0.0,0.0,1.0
-0.3940273994552083,-0.897420015537021,-0.7898103032433175,1.1636017336241598,-0.2306720009764502,-1.1826460642268768,1.3874087146038543,0.0,1.0,0.0,1.0,0.0
0.5371238935674881,0.5045108894760656,1.4749144546186326,-0.2912269787121968,-0.45744108824850693,1.8229768457320776,-0.06464658492960382,0.0,0.0,1.0,0.0,1.0
-0.1713938642175436,-0.024925103843993338,-0.8414844021058638,1.2750850169530925,-0.7672259889021678,-1.0996638929736555,1.3182545568366633,0.0,1.0,0.0,0.0,1.0
-1.357293698035908,-0.7396373266455126,-0.8688924080446148,1.4398144021064319,-0.7424766520734769,-1.5413378874183041,1.2396320300580066,0.0,1.0,0.0,0.0,1.0
1.0591002062608146,-0.1589223917048791,-0.401350118498832,1.2144595827337232,-0.6125395338455694,-1.4413625533392855,0.905900021837385,0.0,1.0,0.0,0.0,1.0
3.113879211863005,1.7134735051603311,-0.8976919067098429,-0.952321115666238,1.260222217553522,-0.26656137360338356,-1.2505850983594748,1.0,0.0,0.0,0.0,1.0
-0.558200938200718,-0.8740568842413509,-0.46023114607500637,1.5709513846591325,-0.6478069662552356,-1.0600453139655623,0.8963190657147871,0.0,1.0,0.0,0.0,1.0
-0.3731791066806982,-0.8954475252903307,-0.5797094217781594,1.4203620664532102,-0.3561692784943588,-1.1606017004698521,1.0678422841957336,0.0,1.0,0.0,0.0,1.0
-2.386645148333428,-0.513433462793017,-0.6955893962652103,1.3846724781363215,-0.40118290496926773,-0.6325244413471112,1.1785765092866654,0.0,1.0,0.0,0.0,1.0
1.3932726054493934,1.3708106986318125,-1.0138596452756752,-0.7889247818933607,1.1349122434753058,0.40047468259123786,-1.4424486236750576,1.0,0.0,0.0,0.0,1.0
0.9002823728134945,-0.8232795696560964,1.740313879639867,-0.6438410735606431,-1.079929793941316,1.2500277443767907,-0.29225225480395406,0.0,0.0,1.0,0.0,1.0
-1.6494716514667151,-0.4949061770167425,-0.8857457118860568,1.6863380639705654,-0.8257363838215068,-0.9705434374173065,1.1066568269710855,0.0,1.0,0.0,0.0,1.0
-1.9241459389502686,0.9883407599430916,-0.4803012988787808,-0.8674451327795513,1.1340664981285817,0.03102314882450504,-1.2257867394664776,1.0,0.0,0.0,0.0,1.0
-1.829347558849569,-0.6886065611420683,-0.8462457973115377,1.4684878378052786,-0.32692230264194067,-0.6863259464180649,1.0627162013853184,0.0,1.0,0.0,0.0,1.0
0.6117616853051845,1.022644276973556,-0.8595846227408357,-0.6810370793593875,1.3621249304852765,-0.8530727163383542,-1.266328754880382,1.0,0.0,0.0,0.0,1.0
0.718895632814178,-0.9884320346096962,1.495280644335774,-0.7692155561729112,-0.5710918811063248,0.671420833550291,0.09001979981610246,0.0,0.0,1.0,1.0,0.0
-0.9387994054024006,1.1252601717110986,-0.5917438372601217,-1.016189859129834,0.9985103242533375,-0.4961656936736465,-1.4430417120711758,1.0,0.0,0.0,0.0,1.0
0.45707204162724313,-0.614385564171659,-0.9173756644899901,1.3258956976532084,-0.4989459497908129,-1.7647346636814816,1.4724802257805032,0.0,1.0,0.0,0.0,1.0
